date,year,month,season,NDVI_mean,NDWI_mean,rainfall_mean_mm_per_day,rainfall_total_mm,temp_max_c,temp_mean_c,temp_min_c,soil_moisture_0_7cm,soil_moisture_7_28cm,bare_km2,built_km2,crops_km2,flooded_vegetation_km2,grass_km2,shrub_and_scrub_km2,snow_and_ice_km2,trees_km2,water_km2,landcover_total_km2,coverage_quality,data_quality_flag,year_to_date,ndvi_baseline,ndwi_baseline,rainfall_baseline_mm,temperature_baseline_c,soil_moisture_0_7cm_baseline,soil_moisture_7_28cm_baseline,ndvi_anomaly,ndwi_anomaly,ndvi_change_monthly,ndwi_change_monthly,rainfall_anomaly_mm,temperature_anomaly_c,soil_moisture_0_7cm_anomaly,soil_moisture_7_28cm_anomaly,soil_moisture_change,risk_score,risk_level,main_risk_reason,recommended_action
2025-08-01,2025,8,Summer,0.34258353426867466,-0.35278663310025765,4.214254925830248,130.6419026358786,38.865961642626054,31.127469399083978,24.334102874294363,0.19852021333838776,0.20628567973648956,65068.923956781226,26090.262432711734,50650.16665917906,2697.406301599308,2045.210473898561,5480.107300829874,94.65017504656448,21829.092672570456,16040.551583708875,189996.371556,moderate,,False,0.359558,-0.360448,116.342,30.787,0.227124,0.241602,-0.016974,0.007662,0.066124,-0.051704,14.300,0.341,-0.028604,-0.035316,-0.006292,0.25,Low,"soil moisture below baseline (7-28 cm, 0.206 vs 0.242 m3/m3)",No immediate action; conditions near seasonal normal - continue routine monitoring.
2025-09-01,2025,9,Summer,0.39175070433106957,-0.4065625366114174,1.7305052132363388,51.91515637780414,37.39312000176576,29.75586581502743,23.13944737264017,0.19631148750444177,0.23143235970927326,49089.48613622216,32364.74620272019,89196.14525643442,1004.9012905682443,443.77986483046243,8780.471507558681,0.37111113769531245,15792.184854235895,8520.356485842934,205192.442710,good,,False,0.392313,-0.404507,44.701,30.476,0.170083,0.206564,-0.000563,-0.002056,0.049167,-0.053776,7.214,-0.720,0.026229,0.024868,-0.002209,0.02,Low,NDWI decline vs seasonal norm,No immediate action; conditions near seasonal normal - continue routine monitoring.
2025-10-01,2025,10,Autumn,0.3363812052983615,-0.38314866489777016,0.3409757958166297,10.570249675397516,36.26742334330308,25.49742107102473,16.764744754263983,0.14289327161326051,0.18027406381204186,50633.21367043962,31857.33679938614,89365.16397154957,443.7060692012783,553.3668503210968,7953.752184207688,4.090730747070312,19391.023691212453,4990.788742482869,205192.442710,good,,False,0.338652,-0.387453,7.380,26.303,0.128563,0.165166,-0.002270,0.004305,-0.055369,0.023414,3.190,-0.806,0.014330,0.015108,-0.053418,0.01,Low,NDVI below baseline (99% of normal),No immediate action; conditions near seasonal normal - continue routine monitoring.
2025-11-01,2025,11,Autumn,0.27474844907778745,-0.3412057508605216,0.07478283954826616,2.2434851872170745,31.38727356973603,18.75133238266368,7.486044264683019,0.10618992350538003,0.15040000670581372,51552.3813488278,15361.92869961117,108531.11444173948,256.1059990628399,166.9873312885227,8369.14394850483,19.912538209731146,16696.527094780027,4194.874495148128,205148.975897,good,,False,0.272259,-0.329861,4.084,20.116,0.124322,0.155379,0.002489,-0.011345,-0.061633,0.041943,-1.841,-1.365,-0.018132,-0.004979,-0.036703,0.27,Low,rainfall 55% of normal,No immediate action; conditions near seasonal normal - continue routine monitoring.
2025-12-01,2025,12,Winter,0.3320939059177482,-0.3831117601079688,0.22284638203736515,6.908237845664929,24.757944131015392,15.423358908036569,6.6686424459274445,0.10433558544625596,0.1415133876910792,44510.02731844522,14829.861831545373,112877.31830309008,365.02343271075557,467.2029739877293,9302.288676070546,299.8192485341415,17592.47051413695,4328.854787449708,204572.867086,good,,False,0.335269,-0.378853,3.206,14.872,0.112036,0.147426,-0.003175,-0.004259,0.057345,-0.041906,3.702,0.552,-0.007701,-0.005913,-0.001854,0.09,Low,"soil moisture below baseline (0-7 cm, 0.104 vs 0.112 m3/m3)",No immediate action; conditions near seasonal normal - continue routine monitoring.
2026-01-01,2026,1,Winter,0.4145875122215509,-0.42797467389037186,0.6136031505521606,19.02169768080092,22.456792596579636,12.150370163724675,2.284082572988734,0.14247932589996135,0.14683241026685528,41320.01721989706,13929.899457032345,106375.11140822328,499.9311609375545,996.9972619554143,7970.695032514992,3390.8523811113228,26948.502938914342,3754.3809958371294,205186.387856,good,,True,0.373141,-0.391773,20.014,12.373,0.138545,0.155460,0.041446,-0.036202,0.082494,-0.044863,-0.992,-0.223,0.003934,-0.008627,0.038144,0.12,Low,NDWI decline vs seasonal norm,No immediate action; conditions near seasonal normal - continue routine monitoring.
2026-02-01,2026,2,Winter,0.4375088457570556,-0.4583421498571626,0.21120063867123004,5.913617883238249,29.745809884091315,18.506655862301947,7.227077448305467,0.12324589736523965,0.15024549990517644,43083.97286561181,17495.698034550547,124072.86326972363,245.91809940599865,195.09943240307868,8491.920730131395,392.72190449325774,7767.976024774694,3446.272348462068,205192.442710,good,,True,0.435533,-0.456331,15.589,16.705,0.139345,0.159161,0.001976,-0.002011,0.022921,-0.030367,-9.676,1.801,-0.016099,-0.008915,-0.019233,0.47,Medium,rainfall 38% of normal,Monitor water reserves; schedule supplemental irrigation if dryness persists.
2026-03-01,2026,3,Spring,0.4104683655016821,-0.4404938753649907,1.1422824288693343,35.410755310408426,34.65840774549101,23.23545245169126,13.30246264956327,0.13960681338712408,0.1489928935840065,43887.53045383816,17978.242144353073,114792.68849741004,215.44159109157883,240.57461089566397,9998.210267765515,3.081585434420956,6063.183167876574,3173.3802302597574,196352.332549,moderate,,True,0.415226,-0.443294,26.161,22.053,0.148366,0.164179,-0.004757,0.002800,-0.027040,0.017848,9.250,1.182,-0.008759,-0.015186,0.016361,0.15,Low,"soil moisture below baseline (7-28 cm, 0.149 vs 0.164 m3/m3)",No immediate action; conditions near seasonal normal - continue routine monitoring.
2026-04-01,2026,4,Spring,0.2706711293841525,-0.34067357797437864,1.3317101421056914,39.951304251717474,40.105793037550406,26.51662074860917,13.73880707680829,0.1716218664078072,0.18584290746830978,59956.52703480758,22173.446557149717,99168.23187738218,302.6497922053024,273.0362824349678,13320.29683202951,1.6549838108992045,6568.287387603034,3422.1539058554627,205186.284653,good,,True,0.259203,-0.340424,14.981,28.158,0.126788,0.154427,0.011469,-0.000250,-0.139797,0.099820,24.970,-1.641,0.044834,0.031416,0.032015,0.01,Low,NDWI decline vs seasonal norm,No immediate action; conditions near seasonal normal - continue routine monitoring.
2026-05-01,2026,5,Spring,0.23174374416872567,-0.3020378165345431,0.7028893169427756,21.7895688190598,44.17030619859562,32.66162522498691,20.98656323019516,0.11076127434520251,0.14059125793904498,84731.80308930158,24912.327825233086,77582.74858457012,76.11892043725162,137.8317966776117,8997.478556601312,0.6366976416015624,5271.045210395393,3482.4520287178248,205192.442710,good,,True,0.204418,-0.287705,17.567,32.572,0.114267,0.139210,0.027325,-0.014333,-0.038927,0.038636,4.223,0.090,-0.003505,0.001381,-0.060861,0.05,Low,NDWI decline vs seasonal norm,No immediate action; conditions near seasonal normal - continue routine monitoring.
2026-06-01,2026,6,Summer,0.24085886580816818,-0.30267561194949394,1.0380952330073183,31.142857015090936,43.98740791023601,34.305205851763404,25.37282017220355,0.10407397877479109,0.131155797789796,91513.7182443674,25748.11037209355,68299.99048175632,109.44259930313652,131.91983089529717,8935.144226770506,0.19835514453125,5652.768758578577,4801.1498406571345,205192.442710,good,,True,0.219010,-0.287480,39.293,34.254,0.123537,0.146083,0.021849,-0.015196,0.009115,-0.000638,-8.150,0.051,-0.019463,-0.014927,-0.006687,0.21,Low,"soil moisture below baseline (0-7 cm, 0.104 vs 0.124 m3/m3)",No immediate action; conditions near seasonal normal - continue routine monitoring.
2026-07-01,2026,7,Summer,0.26175144473893897,-0.3047248676821342,3.938176681054616,122.08347709831988,41.656781610963584,33.541207760023894,26.08995734012476,0.1482458534263266,0.15502388900390307,96679.01973803338,38241.900660146515,25641.112985901687,1139.8139771149238,317.9262622426811,5520.83172490623,24.146721744167447,17769.36095326503,17061.36401375687,202395.477037,good,,True,0.275665,-0.299969,159.209,32.131,0.215099,0.211268,-0.013913,-0.004756,0.020893,-0.002049,-37.126,1.410,-0.066854,-0.056244,0.044172,0.49,Medium,"soil moisture below baseline (0-7 cm, 0.148 vs 0.215 m3/m3)",Check soil moisture in the field; plan irrigation and conserve water.
2026-08-01,2026,8,Summer,0.36233626879969966,-0.3729957175207864,0.0,0.0,39.355436027858104,32.66275474653317,26.420679887066566,0.16917014534072886,0.18638366547509977,65237.33496892437,30830.618309745,60492.534778570436,1283.8809787029015,932.001139651446,4708.760261784757,46.4930103328852,27074.59523067681,10630.465861326851,201236.684540,moderate,suspicious_rainfall,True,0.359558,-0.360448,116.342,30.787,0.227124,0.241602,0.002778,-0.012547,0.100585,-0.068271,-116.342,1.876,-0.057954,-0.055218,0.020924,0.45,Medium,"soil moisture below baseline (0-7 cm, 0.169 vs 0.227 m3/m3); rainfall component excluded (suspicious zero value)",verify rainfall source before using this month for drought conclusions
